title,description,size,availability,price
Сейф Aiko T-40,"
ВхШхГ, мм: 401х400х356
Вес, кг: 19
",['401х400х356'],Есть в наличии,6 310 руб.
Сейф Aiko T-40 EL,"
ВхШхГ, мм: 401х400х356
Вес, кг: 19
",['401х400х356'],Есть в наличии,7 420 руб.
Универсальный сейф Liberty Presidential 25GYW-BC,"
ВхШхГ, мм: 1537х770х690
Вес, кг: 447
",['1537х770х690'],Есть в наличии,2 897 000 руб.
Сейф Metalk Araldo 1706540 ET Classic,"
ВхШхГ, мм: 1974х923х511
Вес, кг: 272
",['1974х923х511'],Есть в наличии,1 637 800 руб.
Сейф Muller Safe Luzern WF 55629.01 Light grey,"
ВхШхГ, мм: 1500х300х300
Вес, кг: 102
",['1500х300х300'],Есть в наличии,265 080 руб.
Сейф Muller Safe Luzern WF 55629.02 Light grey SB,"
ВхШхГ, мм: 1500х300х300
Вес, кг: 102
",['1500х300х300'],Есть в наличии,317 680 руб.
Сейф Muller Safe Luzern WF 55629.11 Grafit grey,"
ВхШхГ, мм: 1500х300х300
Вес, кг: 102
",['1500х300х300'],Есть в наличии,265 080 руб.
Сейф Muller Safe Luzern WF 55629.12 Grafit grey SB,"
ВхШхГ, мм: 1500х300х300
Вес, кг: 102
",['1500х300х300'],Есть в наличии,317 680 руб.
Сейф American Security 1500 EG-1,"
ВхШхГ, мм: 1500х350х350
Вес, кг: 70
",['1500х350х350'],Есть в наличии,161 560 руб.
Сейф Metalk Araldo 1901245 BTL E,"
ВхШхГ, мм: 1900х1220х460
Вес, кг: 325
",['1900х1220х460'],Есть в наличии,1 538 340 руб.
Сейф Metalk Gabbiano 1535034 BTL Key (Орех),"
ВхШхГ, мм: 1500х525х350
Вес, кг: 125
",['1500х525х350'],Есть в наличии,368 650 руб.
Сейф Metalk Scrigno 1736540 ET Classic,"
ВхШхГ, мм: 1974х923х511
Вес, кг: 281
",['1974х923х511'],Есть в наличии,1 759 240 руб.
Сейф Aiko SH-28 EL,"
ВхШхГ, мм: 280х340х317
Вес, кг: 8.1
",['280х340х317'],Есть в наличии,По запросу
Сейф Aiko SH-30 EL,"
ВхШхГ, мм: 300х440х355
Вес, кг: 15
",['300х440х355'],Есть в наличии,По запросу
Сейф Aiko SH-23 EL,"
ВхШхГ, мм: 230х300х250
Вес, кг: 6
",['230х300х250'],Есть в наличии,По запросу
Сейф оружейный ОШ-300/250,"
ВхШхГ, мм: 300х250х250
Вес, кг: 14
",['300х250х250'],Есть в наличии,7 540 руб.
Сейф оружейный ОШ-300/350,"
ВхШхГ, мм: 300х350х250
Вес, кг: 17
",['300х350х250'],Есть в наличии,8 490 руб.
Сейф оружейный ОШ-300/400,"
ВхШхГ, мм: 300х400х250
Вес, кг: 19
",['300х400х250'],Есть в наличии,9 000 руб.
Сейф Stalker ПШ-5.,"
ВхШхГ, мм: 245х350х250
",['245х350х250'],Есть в наличии,4 890 руб.
Сейф Aiko SH-20 EL,"
ВхШхГ, мм: 200х430х400
Вес, кг: 13.2
",['200х430х400'],Есть в наличии,По запросу
Сейф Stalker ПШ-4.,"
ВхШхГ, мм: 245х350х250
",['245х350х250'],Есть в наличии,4 460 руб.
Сейф Stalker-эконом ПШ-3.,"
ВхШхГ, мм: 140х300х190
",['140х300х190'],Есть в наличии,1 760 руб.
Сейф оружейный Valberg АРСЕНАЛ EL GOLD (черный),"
ВхШхГ, мм: 1404х354х350
Вес, кг: 71
",['1404х354х350'],Есть в наличии,159 870 руб.
Сейф оружейный Valberg САФАРИ EL GOLD (вишня),"
ВхШхГ, мм: 1500х450х350
Вес, кг: 88
",['1500х450х350'],Есть в наличии,181 770 руб.
Сейф Aiko TSN.90T-EL,"
ВхШхГ, мм: 900х435х360
Вес, кг: 35
",['900х435х360'],Есть в наличии,20 800 руб.
Сейф Metalk Grifone MINI 0675034 A,"
ВхШхГ, мм: 880х650х420
Вес, кг: 70
",['880х650х420'],Есть в наличии,714 180 руб.
Сейф тайник розетка Olle CFC1,"
ВхШхГ, мм: 200х440х150
Вес, кг: 8
",['200х440х150'],Есть в наличии,73 380 руб.
Сейф тайник Olle CFC2L,"
ВхШхГ, мм: 435х305х285
Вес, кг: 19
",['435х305х285'],Есть в наличии,216 930 руб.
Сейф тайник Olle CFC2M,"
ВхШхГ, мм: 305х435х285
Вес, кг: 25
",['305х435х285'],Есть в наличии,269 910 руб.
Сейф Metalk Panda 1726540 ATL Elec+Key (Вишня),"
ВхШхГ, мм: 1700х674х413
Вес, кг: 178
",['1700х674х413'],Есть в наличии,656 900 руб.
Оружейный Сейф КО - 039Т,"
ВхШхГ, мм: 1400х430х280
Вес, кг: 38
",['1400х430х280'],Есть в наличии,19 340 руб.
Оружейный шкаф Стрелец-1,"
ВхШхГ, мм: 1240х220х220
Вес, кг: 15.9
",['1240х220х220'],Есть в наличии,10 770 руб.
Оружейный шкаф Стрелец-2,"
ВхШхГ, мм: 1400х350х250
Вес, кг: 27.5
",['1400х350х250'],Есть в наличии,15 820 руб.
Оружейный шкаф Стрелец-2С,"
ВхШхГ, мм: 1150х350х250
Вес, кг: 23.2
",['1150х350х250'],Есть в наличии,14 200 руб.
Оружейный шкаф Стрелец-2СЭ,"
ВхШхГ, мм: 1150х350х250
Вес, кг: 23.2
",['1150х350х250'],Есть в наличии,16 200 руб.
Оружейный шкаф Стрелец-2Э,"
ВхШхГ, мм: 1400х350х250
Вес, кг: 27.5
",['1400х350х250'],Есть в наличии,17 820 руб.
Оружейный шкаф Стрелец-3,"
ВхШхГ, мм: 1500х250х250
Вес, кг: 23.6
",['1500х250х250'],Есть в наличии,14 790 руб.
Оружейный шкаф Стрелец-3П,"
ВхШхГ, мм: 1500х250х300
Вес, кг: 25.4
",['1500х250х300'],Есть в наличии,15 790 руб.
Оружейный шкаф Стрелец-3У,"
ВхШхГ, мм: 1500х506х360
Вес, кг: 32
",['1500х506х360'],Есть в наличии,18 720 руб.
Оружейный шкаф Стрелец-3УЭ,"
ВхШхГ, мм: 1500х506х360
Вес, кг: 32
",['1500х506х360'],Есть в наличии,20 720 руб.
Оружейный шкаф Стрелец-4,"
ВхШхГ, мм: 1500х400х250
Вес, кг: 33
",['1500х400х250'],Есть в наличии,18 250 руб.
Оружейный шкаф Стрелец-4Э,"
ВхШхГ, мм: 1500х400х250
Вес, кг: 33
",['1500х400х250'],Есть в наличии,20 240 руб.
Оружейный сейф VALBERG ARSENAL 1454Т,"
ВхШхГ, мм: 1450х550х400
Вес, кг: 103
",['1450х550х400'],Есть в наличии,49 780 руб.
Оружейный сейф VALBERG ARSENAL 1433Т EL,"
ВхШхГ, мм: 1450х260х350
Вес, кг: 57
",['1450х260х350'],Есть в наличии,36 490 руб.
Шкаф оружейный ОШ-2ГЭ/1,"
ВхШхГ, мм: 1700х350х250
Вес, кг: 51
",['1700х350х250'],Есть в наличии,27 590 руб.
Шкаф оружейный ОШ-2ГЭ/2,"
ВхШхГ, мм: 1700х350х250
Вес, кг: 51
",['1700х350х250'],Есть в наличии,29 190 руб.
Шкаф оружейный ОШ-3ПЭ,"
ВхШхГ, мм: 1500х250х300
Вес, кг: 41
",['1500х250х300'],Есть в наличии,23 060 руб.
Шкаф оружейный ОШ-6ГЭ,"
ВхШхГ, мм: 1800х450х350
Вес, кг: 71
",['1800х450х350'],Есть в наличии,34 940 руб.
Шкаф оружейный ОШ-63ГЭ,"
ВхШхГ, мм: 1800х450х350
Вес, кг: 94
",['1800х450х350'],Есть в наличии,40 610 руб.
Сейф оружейный ОШ-24,"
ВхШхГ, мм: 1750х900х550
",['1750х900х550'],Есть в наличии,106 010 руб.
Оружейный сейф Stalker S12.,"
ВхШхГ, мм: 1300х200х250
",['1300х200х250'],Есть в наличии,7 760 руб.
Оружейный сейф Stalker S8У3.,"
ВхШхГ, мм: 1400х460х325
",['1400х460х325'],Есть в наличии,15 280 руб.
Оружейный сейф Stalker S19.,"
ВхШхГ, мм: 1300х200х180
",['1300х200х180'],Есть в наличии,7 990 руб.
Оружейный сейф Stalker S5 (эконом).,"
ВхШхГ, мм: 1500х300х200
",['1500х300х200'],Есть в наличии,12 530 руб.
Сейф оружейный VALBERG ARSENAL 1253Т EL,"
ВхШхГ, мм: 1250х550х350
Вес, кг: 80
",['1250х550х350'],Есть в наличии,46 020 руб.
Оружейный сейф STALKER S17,"
ВхШхГ, мм: 1300х200х180
",['1300х200х180'],Есть в наличии,7 040 руб.
Оружейный сейф STALKER S11,"
ВхШхГ, мм: 1000х200х250
",['1000х200х250'],Есть в наличии,6 920 руб.
Оружейный сейф VALBERG ARSENAL 1454Т EL,"
ВхШхГ, мм: 1450x550x400
Вес, кг: 103
",['1450x550x400'],Есть в наличии,55 760 руб.
Сейф оружейный TakTika 1698 муар,"
ВхШхГ, мм: 975х200х160
Вес, кг: 6
",['975х200х160'],Есть в наличии,5 320 руб.
Сейф оружейный TakTika 2010 муар,"
ВхШхГ, мм: 1000х265х200
Вес, кг: 11
",['1000х265х200'],Есть в наличии,8 670 руб.
Сейф оружейный TakTika 2013 муар,"
ВхШхГ, мм: 1300х265х200
Вес, кг: 14
",['1300х265х200'],Есть в наличии,9 580 руб.
Сейф оружейный TakTika 2313 муар,"
ВхШхГ, мм: 1300х300х230
Вес, кг: 19
",['1300х300х230'],Есть в наличии,12 320 руб.
Сейф оружейный TakTika 2313EL муар,"
ВхШхГ, мм: 1300х300х230
Вес, кг: 20
",['1300х300х230'],Есть в наличии,13 910 руб.
Сейф оружейный TakTika 2515 муар,"
ВхШхГ, мм: 1500х300х250
Вес, кг: 25
",['1500х300х250'],Есть в наличии,13 660 руб.
Сейф оружейный TakTika 3014EL муар,"
ВхШхГ, мм: 1400х500х300
Вес, кг: 35
",['1400х500х300'],Есть в наличии,24 470 руб.
Сейф оружейный TakTika 3014 муар,"
ВхШхГ, мм: 1400х500х300
Вес, кг: 34
",['1400х500х300'],Есть в наличии,26 510 руб.
Сейф Metalk Allodola 1968545 ETL,"
ВхШхГ, мм: 1960х840х450
Вес, кг: 300
",['1960х840х450'],Есть в наличии,1 010 850 руб.
Сейф Metalk Araldo 1706540 ВТ Barocco,"
ВхШхГ, мм: 1974х923х511
Вес, кг: 272
",['1974х923х511'],Есть в наличии,1 872 740 руб.
Сейф Metalk Araldo 1706540 BTL Elec.,"
ВхШхГ, мм: 1700х674х413
Вес, кг: 172
",['1700х674х413'],Есть в наличии,840 540 руб.
Сейф Metalk Grifone 1505034 BTL Key,"
ВхШхГ, мм: 1500х510х350
Вес, кг: 116
",['1500х510х350'],Есть в наличии,385 750 руб.
Сейф Metalk Principe 1737564 BTL Key,"
ВхШхГ, мм: 1700х910х640
Вес, кг: 219
",['1700х910х640'],Есть в наличии,773 770 руб.
Сейф Metalk Scrigno 1736540 BT Barocco,"
ВхШхГ, мм: 1974х923х511
Вес, кг: 281
",['1974х923х511'],Есть в наличии,1 952 190 руб.
Сейф Metalk Scrigno 1736540 BTL E,"
ВхШхГ, мм: 1700х674х413
Вес, кг: 181
",['1700х674х413'],Есть в наличии,922 860 руб.
Сейф Metalk Scudo 1908545 ETL,"
ВхШхГ, мм: 1960х840х450
Вес, кг: 240
",['1960х840х450'],Есть в наличии,962 550 руб.
Сейф Muller Safe Dresden Radebeul 56002 E,"
ВхШхГ, мм: 1706х636х550
Вес, кг: 340
",['1706х636х550'],Есть в наличии,1 120 190 руб.
Сейф Muller Safe St. Gallen 56400.00 WF E,"
ВхШхГ, мм: 1550х420х430
Вес, кг: 158
",['1550х420х430'],Есть в наличии,895 190 руб.
Сейф Muller Safe Dresden Radebeul 56002 S,"
ВхШхГ, мм: 1706х636х550
Вес, кг: 340
",['1706х636х550'],Есть в наличии,962 110 руб.
Сейф Muller Safe St. Gallen 56400.00 WF S,"
ВхШхГ, мм: 1550х420х430
Вес, кг: 158
",['1550х420х430'],Есть в наличии,737 100 руб.
Сейф Muller Safe Dresden Radebeul 56003 E,"
ВхШхГ, мм: 1706х836х550
Вес, кг: 406
",['1706х836х550'],Есть в наличии,1 164 460 руб.
Сейф Muller Safe St. Gallen 56402.00 WF E,"
ВхШхГ, мм: 1550х750х430
Вес, кг: 226
",['1550х750х430'],Есть в наличии,1 022 450 руб.
Сейф Muller Safe Dresden Radebeul 56003 S,"
ВхШхГ, мм: 1706х836х550
Вес, кг: 406
",['1706х836х550'],Есть в наличии,1 006 370 руб.
Сейф Muller Safe St. Gallen 56402.00 WF S,"
ВхШхГ, мм: 1550х750х430
Вес, кг: 226
",['1550х750х430'],Есть в наличии,864 360 руб.
Сейф American Security GSF1700E Dakota,"
ВхШхГ, мм: 1400х508х508
Вес, кг: 280
",['1400х508х508'],Есть в наличии,950 200 руб.
Сейф American Security L26-E,"
ВхШхГ, мм: 1500х762х635
Вес, кг: 389
",['1500х762х635'],Есть в наличии,774 350 руб.
Сейф American Security WES-21-E,"
ВхШхГ, мм: 1500х711х559
Вес, кг: 280
",['1500х711х559'],Есть в наличии,493 000 руб.
Сейф American Security YF6032 - EB,"
ВхШхГ, мм: 1500х760х530
Вес, кг: 260
",['1500х760х530'],Есть в наличии,648 130 руб.
Сейф American Security YF6032-MB,"
ВхШхГ, мм: 1500х760х530
Вес, кг: 260
",['1500х760х530'],Есть в наличии,488 770 руб.
Сейф American Security G - 1500B (Бордовый),"
ВхШхГ, мм: 1500х700х460
Вес, кг: 160
",['1500х700х460'],Есть в наличии,280 950 руб.
Сейф Metalk Allodola 1738045 BTL Key (Вишня),"
ВхШхГ, мм: 1700х820х460
Вес, кг: 221
",['1700х820х460'],Есть в наличии,1 258 420 руб.
Сейф Metalk Araldo 1706540 ETL Elec.,"
ВхШхГ, мм: 1700х674х413
Вес, кг: 172
",['1700х674х413'],Есть в наличии,823 160 руб.
Сейф Metalk Dragone 1931245 BTL Key (Орех),"
ВхШхГ, мм: 1900х1220х460
Вес, кг: 386
",['1900х1220х460'],Есть в наличии,1 691 430 руб.
Сейф Metalk Dragone 1931245 BTL Elec. (Вишня),"
ВхШхГ, мм: 1900х1220х460
",['1900х1220х460'],Есть в наличии,1 885 230 руб.
Сейф Metalk Grifone 1503331 BTL Key (Вишня),"
ВхШхГ, мм: 1500х330х310
Вес, кг: 81
",['1500х330х310'],Есть в наличии,275 380 руб.
Сейф Metalk Grifone 1505034 BTL Elec. (Орех),"
ВхШхГ, мм: 1500х510х350
Вес, кг: 116
",['1500х510х350'],Есть в наличии,579 560 руб.
Сейф Metalk Principe 1737564 BTL Elec. (Вишня),"
ВхШхГ, мм: 1700х910х640
Вес, кг: 205
",['1700х910х640'],Есть в наличии,924 500 руб.
Сейф Metalk Scrigno 1735034 BTL Key (Вишня),"
ВхШхГ, мм: 1700х525х348
Вес, кг: 145
",['1700х525х348'],Есть в наличии,597 280 руб.
Сейф Metalk Scrigno 1735034 BTL E (Вишня),"
ВхШхГ, мм: 1700х525х348
Вес, кг: 145
",['1700х525х348'],Есть в наличии,791 080 руб.
Сейф Metalk Scrigno 1736540 BTL Key (Вишня),"
ВхШхГ, мм: 1700х674х413
Вес, кг: 181
",['1700х674х413'],Есть в наличии,739 770 руб.
Сейф оружейный ОШ-24 «Кедр»,"
ВхШхГ, мм: 1400х670х350
Вес, кг: 123
",['1400х670х350'],Есть в наличии,49 870 руб.
Сейф оружейный ОШ-163,"
ВхШхГ, мм: 1550х850х550
Вес, кг: 174
",['1550х850х550'],Есть в наличии,81 410 руб.
Сейф оружейный ОШ-10СВ,"
ВхШхГ, мм: 1400х1000х450
",['1400х1000х450'],Есть в наличии,77 960 руб.
Сейф оружейный ОШ-10СВД,"
ВхШхГ, мм: 1600х1000х450
Вес, кг: 188
",['1600х1000х450'],Есть в наличии,89 190 руб.
Сейф Valberg ASM-30,"
ВхШхГ, мм: 300х440х355
Вес, кг: 21
",['300х440х355'],Есть в наличии,13 860 руб.
Сейф Valberg ASM-30 EL,"
ВхШхГ, мм: 300х440х355
Вес, кг: 20
",['300х440х355'],Есть в наличии,17 510 руб.
Сейф Valberg ГАРАНТ 46,"
ВхШхГ, мм: 460х440х440
Вес, кг: 72
",['460х440х440'],Есть в наличии,42 040 руб.
Сейф Valberg ГАРАНТ 46 EL,"
ВхШхГ, мм: 460х440х440
Вес, кг: 72
",['460х440х440'],Есть в наличии,45 690 руб.
Сейф Valberg ГАРАНТ 67 T,"
ВхШхГ, мм: 670х440х440
Вес, кг: 99
",['670х440х440'],Есть в наличии,52 480 руб.
Сейф Valberg ГАРАНТ 95 T,"
ВхШхГ, мм: 950х505х440
Вес, кг: 138
",['950х505х440'],Есть в наличии,73 510 руб.
Сейф Valberg ГАРАНТ 95 T EL,"
ВхШхГ, мм: 950х505х440
Вес, кг: 138
",['950х505х440'],Есть в наличии,77 160 руб.
Сейф Valberg ГАРАНТ ЕВРО 46,"
ВхШхГ, мм: 491х480х460
Вес, кг: 101
",['491х480х460'],Есть в наличии,72 270 руб.
Сейф Valberg ГАРАНТ ЕВРО 46 EL,"
ВхШхГ, мм: 491х480х460
Вес, кг: 101
",['491х480х460'],Есть в наличии,75 920 руб.
Сейф Valberg ГАРАНТ ЕВРО 67Т,"
ВхШхГ, мм: 670х480х460
Вес, кг: 131
",['670х480х460'],Есть в наличии,94 900 руб.
Сейф Valberg ГАРАНТ ЕВРО 67T EL,"
ВхШхГ, мм: 670х480х460
Вес, кг: 131
",['670х480х460'],Есть в наличии,98 550 руб.
Сейф Valberg ГАРАНТ ЕВРО 95T,"
ВхШхГ, мм: 980х545х460
Вес, кг: 191
",['980х545х460'],Есть в наличии,115 340 руб.
Сейф Valberg ГАРАНТ 32,"
ВхШхГ, мм: 315х440х440
Вес, кг: 45
",['315х440х440'],Есть в наличии,32 480 руб.
Сейф Valberg ГАРАНТ 32 EL,"
ВхШхГ, мм: 315х440х440
Вес, кг: 45
",['315х440х440'],Есть в наличии,36 130 руб.
Сейф Valberg ГАРАНТ 49,"
ВхШхГ, мм: 490х360х440
Вес, кг: 68
",['490х360х440'],Есть в наличии,32 480 руб.
Сейф Valberg ГАРАНТ 49 EL,"
ВхШхГ, мм: 490х360х440
Вес, кг: 68
",['490х360х440'],Есть в наличии,36 130 руб.
Сейф Valberg ГАРАНТ 67 T EL,"
ВхШхГ, мм: 670х440х440
Вес, кг: 99
",['670х440х440'],Есть в наличии,56 130 руб.
Сейф ONIX LS-22,"
ВхШхГ, мм: 200х300х110
Вес, кг: 4
",['200х300х110'],Есть в наличии,7 770 руб.
Сейф взломостойкий СМ2-65Э,"
ВхШхГ, мм: 650х440х440
Вес, кг: 165
",['650х440х440'],Есть в наличии,68 930 руб.
Сейф Aiko TSN.30 EL,"
ВхШхГ, мм: 300х435х360
Вес, кг: 15
",['300х435х360'],Есть в наличии,11 000 руб.
Шкаф офисный ШБМ-90ЭК,"
ВхШхГ, мм: 900х440х365
Вес, кг: 50
",['900х440х365'],Есть в наличии,34 230 руб.
Сейф КМ 1200 Т,"
ВхШхГ, мм: 1200х473х400
Вес, кг: 74
",['1200х473х400'],Есть в наличии,27 700 руб.
Шкаф офисный Klesto M180K,"
ВхШхГ, мм: 1800х460х340
Вес, кг: 42
",['1800х460х340'],Есть в наличии,22 400 руб.
Шкаф бухгалтерский ШБС-01 мини,"
ВхШхГ, мм: 350х440х360
Вес, кг: 38
",['350х440х360'],Есть в наличии,5 600 руб.
Шкаф бухгалтерский ШБС-01 мини Т,"
ВхШхГ, мм: 350х440х360
Вес, кг: 11
",['350х440х360'],Есть в наличии,6 180 руб.
Шкаф бухгалтерский ШБС-01-06,"
ВхШхГ, мм: 650х440х360
Вес, кг: 17
",['650х440х360'],Есть в наличии,8 120 руб.
Шкаф бухгалтерский ШБС-01-06T,"
ВхШхГ, мм: 650х440х360
Вес, кг: 18
",['650х440х360'],Есть в наличии,8 240 руб.
Шкаф бухгалтерский ШБС-01-10Т,"
ВхШхГ, мм: 1050х440х360
Вес, кг: 26
",['1050х440х360'],Есть в наличии,11 600 руб.
Шкаф бухгалтерский ШБС-01-12Т,"
ВхШхГ, мм: 1250х440х360
Вес, кг: 28
",['1250х440х360'],Есть в наличии,11 840 руб.
Шкаф бухгалтерский ШБС-01-15Т,"
ВхШхГ, мм: 1550х440х360
Вес, кг: 34
",['1550х440х360'],Есть в наличии,16 540 руб.
Шкаф бухгалтерский ШБС-01-18,"
ВхШхГ, мм: 1850х440х360
Вес, кг: 44
",['1850х440х360'],Есть в наличии,16 990 руб.
Шкаф бухгалтерский ШБС-02-12Т,"
ВхШхГ, мм: 1250х440х360
Вес, кг: 30
",['1250х440х360'],Есть в наличии,14 320 руб.
Шкаф бухгалтерский ШБС-02-15Т,"
ВхШхГ, мм: 1550х440х360
Вес, кг: 38
",['1550х440х360'],Есть в наличии,17 620 руб.
Шкаф бухгалтерский ШБС-22-18,"
ВхШхГ, мм: 1850х880х395
Вес, кг: 77
",['1850х880х395'],Есть в наличии,32 020 руб.
Сейф OLLE AM1E,"
ВхШхГ, мм: 350х440х350
Вес, кг: 115
",['350х440х350'],Есть в наличии,512 520 руб.
Сейф OLLE AM1L,"
ВхШхГ, мм: 350х440х350
Вес, кг: 115
",['350х440х350'],Есть в наличии,447 190 руб.
Сейф OLLE AM1LE,"
ВхШхГ, мм: 350х440х350
Вес, кг: 115
",['350х440х350'],Есть в наличии,525 590 руб.
Сейф OLLE AM25E,"
ВхШхГ, мм: 500х550х550
Вес, кг: 250
",['500х550х550'],Есть в наличии,839 210 руб.
Сейф OLLE AM25L,"
ВхШхГ, мм: 500х550х550
Вес, кг: 250
",['500х550х550'],Есть в наличии,769 510 руб.
Сейф OLLE AM3E,"
ВхШхГ, мм: 650х550х550
Вес, кг: 305
",['650х550х550'],Есть в наличии,882 040 руб.
Сейф OLLE AM3L,"
ВхШхГ, мм: 650х550х550
Вес, кг: 305
",['650х550х550'],Есть в наличии,811 620 руб.
Сейф OLLE AM5E,"
ВхШхГ, мм: 950х550х550
Вес, кг: 410
",['950х550х550'],Есть в наличии,1 106 360 руб.
Сейф OLLE AM5L,"
ВхШхГ, мм: 950х550х550
Вес, кг: 410
",['950х550х550'],Есть в наличии,1 036 670 руб.
Сейф OLLE AM75E,"
ВхШхГ, мм: 1250х700х550
Вес, кг: 610
",['1250х700х550'],Есть в наличии,1 438 120 руб.
Сейф OLLE AM75L,"
ВхШхГ, мм: 1250х700х550
Вес, кг: 610
",['1250х700х550'],Есть в наличии,1 368 430 руб.
Огневодостойкий кейс SentrySafe CFW 20201,"
ВхШхГ, мм: 168х391х363
Вес, кг: 12.3
",['168х391х363'],Есть в наличии,40 760 руб.
Огневодостойкий кейс SentrySafe CHW 20101,"
ВхШхГ, мм: 168х391х363
Вес, кг: 9.1
",['168х391х363'],Есть в наличии,35 100 руб.
Огневодостойкий сейф SentrySafe SFW 082 GTC,"
ВхШхГ, мм: 348х415х491
Вес, кг: 25.7
",['348х415х491'],Есть в наличии,120 740 руб.
Сейф мебельный Klesto 22K,"
ВхШхГ, мм: 110х310х200
Вес, кг: 4.5
",['110х310х200'],Есть в наличии,5 120 руб.
Сейф мебельный Klesto 17EW,"
ВхШхГ, мм: 170х230х170
Вес, кг: 2.6
",['170х230х170'],Есть в наличии,4 410 руб.
Сейф мебельный Klesto 20BE,"
ВхШхГ, мм: 200х310х200
Вес, кг: 4.5
",['200х310х200'],Есть в наличии,7 490 руб.
Шкаф офисный Klesto M63K,"
ВхШхГ, мм: 900х460х340
Вес, кг: 22
",['900х460х340'],Есть в наличии,10 770 руб.
Шкаф офисный Klesto M90K,"
ВхШхГ, мм: 1250х460х340
",['1250х460х340'],Есть в наличии,12 980 руб.
Шкаф офисный Klesto M125K,"
ВхШхГ, мм: 1250х460х340
Вес, кг: 30
",['1250х460х340'],Есть в наличии,15 520 руб.
Шкаф офисный Klesto M127K/2,"
ВхШхГ, мм: 1272х460х340
Вес, кг: 31
",['1272х460х340'],Есть в наличии,18 700 руб.
Сейф офисный Klesto NEO 25E,"
ВхШхГ, мм: 250х350х280
Вес, кг: 12
",['250х350х280'],Есть в наличии,15 700 руб.
Сейф офисный Klesto NEO 30E,"
ВхШхГ, мм: 300х380х300
Вес, кг: 14
",['300х380х300'],Есть в наличии,18 220 руб.
Сейф офисный Klesto NEO 40E,"
ВхШхГ, мм: 400х400х360
Вес, кг: 20
",['400х400х360'],Есть в наличии,20 930 руб.
Сейф офисный Klesto NEO 65E,"
ВхШхГ, мм: 650х440х360
Вес, кг: 32
",['650х440х360'],Есть в наличии,30 890 руб.
Сейф биометрический Klesto Smart 1R,"
ВхШхГ, мм: 200х450х400
Вес, кг: 12
",['200х450х400'],Есть в наличии,23 250 руб.
Сейф мебельный Klesto Smart 2R,"
ВхШхГ, мм: 250х350х280
Вес, кг: 12
",['250х350х280'],Есть в наличии,21 040 руб.
Сейф мебельный Klesto Smart 4R,"
ВхШхГ, мм: 400х400х360
Вес, кг: 20
",['400х400х360'],Есть в наличии,32 000 руб.
Сейф мебельный Klesto Smart 6R,"
ВхШхГ, мм: 650х440х360
Вес, кг: 32
",['650х440х360'],Есть в наличии,39 090 руб.
Сейф мебельный Klesto Smart 3R,"
ВхШхГ, мм: 300х380х300
Вес, кг: 14
",['300х380х300'],Есть в наличии,28 790 руб.
Сейф с биометрическим замком Klesto RS bio-65T,"
ВхШхГ, мм: 650х435х360
Вес, кг: 30
",['650х435х360'],Есть в наличии,35 280 руб.
"Сейф мебельный Klesto Smart JS1, цвет дымчатый серый","
ВхШхГ, мм: 155х360х410
Вес, кг: 10
",['155х360х410'],Есть в наличии,88 740 руб.
"Сейф мебельный Klesto Smart JS1, цвет лазурный голубой","
ВхШхГ, мм: 155х360х410
Вес, кг: 10.3
",['155х360х410'],Есть в наличии,88 740 руб.
"Сейф мебельный Klesto Smart JS1, цвет пудровый розовый","
ВхШхГ, мм: 155х360х410
Вес, кг: 10.3
",['155х360х410'],Есть в наличии,88 740 руб.
"Сейф мебельный Klesto Smart JS1, цвет слоновая кость","
ВхШхГ, мм: 155х360х410
Вес, кг: 10.3
",['155х360х410'],Есть в наличии,88 740 руб.
"Сейф мебельный Klesto Smart JS1, цвет спелый апельсин","
ВхШхГ, мм: 155х360х410
Вес, кг: 10.3
",['155х360х410'],Есть в наличии,88 740 руб.
"Сейф мебельный Klesto Smart JS2, цвет дымчатый серый","
ВхШхГ, мм: 240х360х410
Вес, кг: 15.3
",['240х360х410'],Есть в наличии,108 470 руб.
"Сейф мебельный Klesto Smart JS2, цвет лазурный голубой","
ВхШхГ, мм: 240х360х410
Вес, кг: 15.3
",['240х360х410'],Есть в наличии,108 470 руб.
"Сейф мебельный Klesto Smart JS2, цвет пудровый розовый","
ВхШхГ, мм: 240х360х410
Вес, кг: 15.3
",['240х360х410'],Есть в наличии,108 470 руб.
"Сейф мебельный Klesto Smart JS2, цвет слоновая кость","
ВхШхГ, мм: 240х360х410
Вес, кг: 15.3
",['240х360х410'],Есть в наличии,108 470 руб.
"Сейф мебельный Klesto Smart JS2, цвет спелый апельсин","
ВхШхГ, мм: 240х360х410
Вес, кг: 15.3
",['240х360х410'],Есть в наличии,108 470 руб.
Сейф OLLE S1002E,"
ВхШхГ, мм: 350х470х390
Вес, кг: 46
",['350х470х390'],Есть в наличии,254 520 руб.
Сейф OLLE S1002L,"
ВхШхГ, мм: 350х470х390
Вес, кг: 46
",['350х470х390'],Есть в наличии,212 630 руб.
Сейф OLLE S1003E,"
ВхШхГ, мм: 485х470х390
Вес, кг: 60
",['485х470х390'],Есть в наличии,297 830 руб.
Сейф OLLE S1003L,"
ВхШхГ, мм: 485х470х390
Вес, кг: 60
",['485х470х390'],Есть в наличии,256 300 руб.
Сейф OLLE S1003LE,"
ВхШхГ, мм: 485х470х390
Вес, кг: 60
",['485х470х390'],Есть в наличии,306 780 руб.
